artist,year,month_day,auction house,seller/artwork,purchaser,pounds,shillings,pence,,
,,,,21x26 Mainwaring,1995,O,0,,,
,1898,6/6/2016,11 a,Massey Mainwaring. 567. Village Scene—Church. Smith 39.,,,,,,
,,,,21 x 26 Bought in,1783,IO,0,,,
,1899,5/6/2016,Christie's,"Sir John Fowler. 89. Landscape with Oaks, etc. Illustrated.",,,,,,
,,,,41 x 50! A. Wertheimer,9555,0,0,,,
,1899,6/10/2016,>),J. C. Fordham. 95. Overshot Mill. 21 x 28! Colnaghi,651,0,0,,,
,1899,7/1/2016,n,- 80. Pool and Figures. 23 x 33 Clarke,i°5,0,0,,,
,1899,7/1/2016,II,87. Landscape and Cottages. 21^x33 Walton,io5,0,0,,,
,1900,5/19/2016,II,Madame de Falbe. 101. River Scene. 157x22 Hunt,420,0,0,,,
,1900,6/16/2016,II,Mrs. Whatman. 58. A Water Mill. Painted with A. Vandevelde.,,,,,,
,,,,Illustrated. 38^ x 50 Agnew,6510,0,0,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,1,,,,,,,,,
,,,,,,,,,,
,p,IOBBEM,"A, Meindert—",-continued,,,,,,
,1900,11/24/2016,Christie's,130. Landscape and Water Mill. 36x51!,Shepherd,157 1,to,0,,
,1901,4/27/2016,jj,Rev. W. T. Blathwayt. 98. Woody Country. Illustrated. 30 x 4,.2} Laurie,9870,0,0,,
,1901,5/23/2016,Robinson & F.,118. Rural Village Scene. Smith 125. 21x26,Agnew,2362 i,[o,0,,
,1901,6/27/2016,jj jj,75. Road Scene and Figures 1,De Coninck,283 i,[o,1 0,,
,1902,5/3/2016,Christie's,Mr. Barchard. 104. Peasants shaking Hands. 24! x 33J-,Agnew,9OOO,0,c,,
,1902,7/21/2016,jj,- 134. River Scene. 10! x 18,Robson,I IO,5,0,,
,1903,4/25/2016,,47. Woody Landscape—Men Fishing. 14J x 19,Gribble,43° :,[0,0,,
,1903,11/28/2016,jj,Sir W. R. Williams. 32. Water Mill—Man and Woman and Ca 29 x;,ttle. 58 Lane,189,0,0,,
,I9°5,7/8/2016,u,100. A Stream and two Peasants. 23! x 33,Lane,189,0,0,,
,1908,6/25/2016,jj,Stephen G. Holland. 125. The Market Day. 17x21,Tooth,273,0,0,,
,1910,7/22/2016,jj,6r. Water Mill Figures and Horse. 29^x39,Grant,136,10,0,,
,1911,12/16/2016,jj,G. E. Dering. 65. Village and Church—Cow on a Road. 35,x 47I Roe,110,5,0,,
,1912,4/26/2016,jj,103. Woody Landscape. 23 x 32J,Pawsey,462,0,0,,
,1912,7/12/2016,jj,89. River Scene—Island in Centre. 13 x i6|,Freeman,651,0,0,,
,1913,6/13/2016,jj,H. M. W. Oppenheim. 53. A Woody Landscape. 1669.,,,,,,
,,,,"Smith 6, p. 133. Illustrated. 24x32!",Emerson,1575°,0,0,,
,1913,6/20/2016,jj,- 99. Peasant driving Sheep. 42I x 58! A.,Wertheimer,1596,0,0,,
,I,HOBDAY,", William Armfield. 1771-1831",,,,,,,
,1849,10/10/2016,English & Son John Hugh Smyth Pigott. 15. Reynolds the Quaker Reading. 2,,7x36 —,7,17,6,,
,1849,10/11/2016,„ „ John Hugh Smyth Pigott. 228. Christ blessing Bread. 25),,< 3° —,4,4,0,,
,1911,2/11/2016,Christie's - 99. Lady in White Dress and Pink Sash. 29 x 24,,Agnew,1411,10,0,,
,],LODGES,", William, R.A. 1744-1797",,,,,,,
,1792,—,Private Sale European Museum. 157. Indian Woman visiting Tombs—Moor,,ilight —,,,,,
,1792,—,„ European Museum. 317. Angel appearing to Hagar,,—,,,,,
,1795,6/29/2016,"Mr. Christie William Hodges, R.A. 23. Pontefract Castle",,—,,,,,
,1795,6/29/2016,"William Hodges, R.A. 26. Kirkstall Abbey",,—,,,,,
,,6/29/2016,"„ William Hodges, R.A. 34. Tag Mahal at Agra",,.—.,,,,,
,/ jj *795,6/29/2016,"„ William Hodges, R.A. 36. Hindoo Woman burning Herseli",,f —,,,,,
,1805,5/17/2016,„ Boydell Gallery. 41. Forest of Arden and Wounded Stag £,,iir C. Burrell,73,!5,0,,
,1805,5/17/2016,„ Boydell Gallery. 42. Grove Scene in Portia's House,,Newton,63,0,0,,
,],HODGSO,"N, John Evans, R.A. 1831-1895",,,,,,,
,i860,11/16/2016,Christie's Henry Wallis. 98. The Arrest. R.A. 1857,,—,28,7,0,,
,1876,4/29/2016,41. An Odd Fish. R.A. 1875,,Williams,S2,5,0,,
,1877,4/28/2016,„ Albert Grant. 138. An Arab Outpost,,Ripley,89,5,0,,
,1877,4/28/2016,"„ Albert Grant. 143. Army Organization, Morocco",,Agnew,399,0,0,,
,1878,r June 22,„ P. Sechiari. (934 H.) 131. Blind Beggar,,Bought in,126,0,0,,
,1879,3/1/2016,„ James S. Virtue. 112. Pampered Menials,,Permain,i47,0,0,,
,1879,5/3/2016,„ Jonathan Nield. 43. Warrior of Islam,,Wilken,210,0,0,,
,/ ^ 1881,4/2/2016,„ (1022 M.) 259. Army Reorganization,,Agnew,262,10,0,,
,1882,3/18/2016,„ G. R. Burnett. 147. Tunisian Bird Seller,,Bought in,136,10,0,,
